List;Item;Order;TargetWord;Sentence;CritWord;SentType;Question;;;;;;;;;;
4;50;verb-final;literal;Het was duidelijk dat juf Cindy geen treitergedrag duldde, omdat ze pestkoppen op de ringen tikte in de klas.;ringen;exp;NA;;;;;;;;;;
4;51;verb-final;literal;Meester besloot Chris geen straf te geven, omdat hij met de hand over het bloed streek voor een keertje.;bloed;exp;NA;;;;;;;;;;
4;52;verb-final;literal;Simon vond de service bij de Belastingdienst waardeloos, omdat ze hem van het kastje naar de verf stuurden zoals gewoonlijk.;verf;exp;NA;;;;;;;;;;
4;53;verb-final;literal;Het vraagstuk over de zorgverzekeringen leek complex te zijn, omdat de minister in het licht tastte bij het debat.;licht;exp;NA;;;;;;;;;;
4;54;verb-final;literal;Hanna kon blijkbaar niet met geld omgaan, omdat haar spaargeld als sneeuw voor de maan verdween tijdens de uitverkoop.;maan;exp;NA;;;;;;;;;;
4;55;verb-first;correct;Voor Romy voelde het kennismakingsgesprek als een verhoor, want de bedrijfsleider vroeg haar het hemd van het lijf gisteren.;lijf;exp;NA;;;;;;;;;;
4;56;verb-first;correct;In het leger deelde de commandant bevelen uit, want hij had de touwtjes in handen op de kazerne.;handen;exp;NA;;;;;;;;;;
4;57;verb-first;correct;Sander zag dat iedereen zijn outfit misplaatst vond, want hij stond voor paal op het feestje.;paal;exp;NA;;;;;;;;;;
4;58;verb-first;correct;Na haar verhuizing heeft Frederik Tanja nooit weer gezien, want hij verloor haar uit het oog op den duur.;oog;exp;NA;;;;;;;;;;
4;59;verb-first;correct;Psychiatrische patiënten hebben het moeilijk in deze maatschappij, want ze vallen buiten de boot door hun aandoening.;boot;exp;NA;;;;;;;;;;
4;60;verb-first;correct;Joops vrienden wisten al lang dat hij op mannen viel, want hij kwam uit de kast op zijn zestiende.;kast;exp;NA;;;;;;;;;;
4;61;verb-first;correct;Piet vond het begin van die opdracht makkelijk, want de juf hielp hem op weg in de les.;weg;exp;NA;;;;;;;;;;
4;62;verb-first;correct;Florian baalde van zijn kledingkeus, want hij viel uit de toon met zijn slobbertrui.;toon;exp;NA;;;;;;;;;;
4;63;verb-first;correct;Laura had spijt dat ze niet eerder concertkaartjes had gekocht, want ze viste achter het net deze keer. ;net;exp;NA;;;;;;;;;;
4;64;verb-first;correct;De verdachte kon de waarheid moeilijk verbergen, want de rechter voelde hem aan de tand over de zaak.;tand;exp;NA;;;;;;;;;;
4;65;verb-first;correct;Mohammed slaagde met gemak voor zijn wiskundetoets, want het was een fluitje van een cent met zijn rekenmachine.;cent;exp;NA;;;;;;;;;;
4;66;verb-first;correct;Lianne was enorm blij met Susans cadeau, want het was een schot in de roos van haar.;roos;exp;NA;;;;;;;;;;
4;67;verb-first;correct;Tijdens die moeilijke periode kon Angela niet zonder Gerrit, want hij was een rots in de branding voor haar.;branding;exp;NA;;;;;;;;;;
4;68;verb-first;correct;Saar vrolijkte Bastiaan altijd op, want zij was het zonnetje in huis binnen het gezin.;huis;exp;NA;;;;;;;;;;
4;69;verb-first;correct;Casper deed niets liever dan schaatsen, want hij was in zijn element op het ijs.;element;exp;NA;;;;;;;;;;
4;70;verb-first;correct;Hans was inmiddels overtuigd van Willemiens daadkracht, want ze sloeg spijkers met koppen bij de vergadering.;koppen;exp;NA;;;;;;;;;;
4;71;verb-first;correct;De scheidsrechter bestrafte de overtreding die achter hem plaatsvond niet, want hij zag hem over het hoofd uiteraard.;hoofd;exp;NA;;;;;;;;;;
4;72;verb-first;correct;De achtervolgde dief ging steeds harder rijden, want de politie zat hem op de hielen intussen.;hielen;exp;NA;;;;;;;;;;
4;73;verb-first;correct;Aletta probeerde Christiaan op te vrolijken, want hij zat in de put na zijn ontslag.;put;exp;NA;;;;;;;;;;
4;74;verb-first;correct;Op Moederdag verraste Tim zijn moeder, want hij zette haar in het zonnetje met bloemen.;zonnetje;exp;NA;;;;;;;;;;
4;75;verb-first;correct;Roos moest die deadline nu wel halen, want haar baas zette haar het mes op de keel vanmiddag.;keel;exp;NA;;;;;;;;;;
4;76;verb-first;correct;Jacob zal zich voorlopig niet weer zo misdragen, want Sterre zette hem op zijn nummer woensdagavond.;nummer;exp;NA;;;;;;;;;;
4;77;verb-first;correct;Auke moest Brechtje eigenlijk wel ten huwelijk vragen, want ze zette hem voor het blok tijdens Kerst.;blok;exp;NA;;;;;;;;;;
4;78;verb-first;correct;Meester merkte dat Sascha nogal verlegen was, want hij bleef op de achtergrond bij groepsactiviteiten.;achtergrond;exp;NA;;;;;;;;;;
4;79;verb-first;correct;Berend viel voor Johanna's zwoele blik, want ze bracht hem het hoofd op hol met haar ogen.;hol;exp;NA;;;;;;;;;;
4;80;verb-first;correct;Muhammed Ali won de wedstrijd dankzij een schijnbeweging, want hij bracht zijn tegenstander van de wijs op die manier.;wijs;exp;NA;;;;;;;;;;
4;81;verb-first;correct;Danny zapte snel weg van die gruwelijke horrorfilm, want hij deed het in zijn broek zowat.;broek;exp;NA;;;;;;;;;;
4;82;verb-final;correct;Kyra kon steeds sneller haar veters strikken, omdat ze het in de vingers kreeg dankzij die oefeningen.;vingers;exp;NA;;;;;;;;;;
4;83;verb-final;correct;Gedurende haar studietijd gaf Desirée haar spaargeld nooit uit, omdat ze het achter de hand hield voor later.;hand;exp;NA;;;;;;;;;;
4;84;verb-final;correct;Carolien was de deadline voor het artikel nog niet vergeten, omdat ze hem in haar achterhoofd hield al die tijd.;achterhoofd;exp;NA;;;;;;;;;;
4;85;verb-final;correct;Roberta vond dat de advocaat haar verhaal verdraaide, omdat hij haar woorden in de mond legde in de rechtbank.;mond;exp;NA;;;;;;;;;;
4;86;verb-final;correct;Leon had in Amsterdam geen navigatie nodig, omdat hij de stad op zijn duimpje kende inmiddels.;duimpje;exp;NA;;;;;;;;;;
4;87;verb-final;correct;Myra zou oma's levenslessen niet vergeten, omdat ze ze in haar oren knoopte zoals beloofd.;oren;exp;NA;;;;;;;;;;
4;88;verb-final;correct;De taallessen waren volgens Jacques erg nuttig, omdat hij het Nederlands onder de knie kreeg na een tijdje.;knie;exp;NA;;;;;;;;;;
4;89;verb-final;correct;De wielrenners moesten voor de bergetappe goed uitgerust zijn, omdat ze het voor hun kiezen kregen vandaag.;kiezen;exp;NA;;;;;;;;;;
4;90;verb-final;correct;Seth ging niet mee naar het feestje, omdat hij onder de wol kroop om half tien.;wol;exp;NA;;;;;;;;;;
4;91;verb-final;correct;De handelaar in nepgoud werd opgepakt, omdat hij door de mand viel op een gegeven moment.;mand;exp;NA;;;;;;;;;;
4;92;verb-final;correct;Sela wist nooit wat ze morgen ging doen, omdat ze bij de dag leefde uit principe.;dag;exp;NA;;;;;;;;;;
4;93;verb-final;correct;De leraar baalde van zijn slecht voorbereide les, omdat het in het honderd liep dinsdagmiddag.;honderd;exp;NA;;;;;;;;;;
4;94;verb-final;correct;Dora betreurde dat ze dat internetbedrijf zomaar vertrouwd had, omdat ze in de val liep van oplichters.;val;exp;NA;;;;;;;;;;
4;95;verb-final;correct;De agent moest snel achter de bankrover aan, omdat hij zich uit de voeten maakte met de buit.;voeten;exp;NA;;;;;;;;;;
4;96;verb-final;correct;Ondanks zijn handicap reisde Job veel, omdat Abel hem op sleeptouw nam overal naartoe.;sleeptouw;exp;NA;;;;;;;;;;
4;97;verb-final;correct;De sollicitant kreeg weinig informatie over de functie, omdat de manager over koetjes en kalfjes praatte tijdens het interview.;kalfjes;exp;NA;;;;;;;;;;
4;98;verb-final;correct;Al snel wist iedereen dat Tijmen vader werd, omdat hij het van de daken schreeuwde op zijn werk.;daken;exp;NA;;;;;;;;;;
4;99;verb-final;correct;Vanavond had Rinus zijn diploma-uitreiking, omdat hij met vlag en wimpel slaagde afgelopen donderdag.;wimpel;exp;NA;;;;;;;;;;
4;100;verb-final;correct;Kees zag zichzelf als kostwinner, omdat hij geld in het laatje bracht de afgelopen jaren.;laatje;exp;NA;;;;;;;;;;
4;101;verb-final;correct;De commentator vond de tactiek van Ajax erg riskant, omdat ze met vuur speelden tegen die club.;vuur;exp;NA;;;;;;;;;;
4;102;verb-final;correct;Nadine moest constant aan de knappe Kenny denken, omdat ze in vuur en vlam stond na hun date.;vlam;exp;NA;;;;;;;;;;
4;103;verb-final;correct;De burgemeester had spijt van zijn schaamteloze uitspraken, omdat hij in zijn hemd stond voor iedereen.;hemd;exp;NA;;;;;;;;;;
4;104;verb-final;correct;Paulien vond de beoordeling van de groepsopdracht oneerlijk, omdat Sven met de eer streek van haar werk.;eer;exp;NA;;;;;;;;;;
4;105;verb-final;correct;Lara had de islam niet achterlijk mogen noemen, omdat ze Zarek op zijn ziel trapte met die opmerking.;ziel;exp;NA;;;;;;;;;;
4;106;verb-final;correct;Robert wist dat het bestuur geld verduisterde, omdat de kascommissie aan de bel trok in maart.;bel;exp;NA;;;;;;;;;;
4;107;verb-final;correct;De winkeldief kwam niet ver met zijn buit, omdat de agent hem in de kraag vatte bij de uitgang.;kraag;exp;NA;;;;;;;;;;
4;108;verb-final;correct;Zonder diploma kreeg Luuk geen baan of uitkering, omdat hij tussen wal en schip viel kennelijk.;schip;exp;NA;;;;;;;;;;
4;109;verb-first;unrelated;Aan de voornemens van Adriaan twijfelde Wilma nooit, want hij voegde de daad bij het dorp meestal.;dorp;exp;NA;;;;;;;;;;
4;110;verb-first;unrelated;Het volk had geen vertrouwen meer in de overheid, want Rutte stak zijn kop in het lied bij problemen.;lied;exp;NA;;;;;;;;;;
4;111;verb-first;unrelated;Jeroen vond Tirza onuitstaanbaar, want ze kletste hem de oren van het fruit tijdens koffiepauzes.;fruit;exp;NA;;;;;;;;;;
4;112;verb-first;unrelated;Tijdens carnaval was er altijd geluidsoverlast, want de feestgangers zetten de boel op kralen in veel steden.;kralen;exp;NA;;;;;;;;;;
4;113;verb-first;unrelated;De gemeente kon de wetswijziging eindelijk doorvoeren, want de kogel was door de hulp in het kabinet.;hulp;exp;NA;;;;;;;;;;
4;114;verb-first;unrelated;De barbecue kon helaas niet doorgaan, want de regen gooide roet in het geloof zaterdagavond.;geloof;exp;NA;;;;;;;;;;
4;115;verb-first;unrelated;Het was niet erg dat Bobs zusje het kaartspel niet snapte, want ze deed voor spek en jurken mee met ons.;jurken;exp;NA;;;;;;;;;;
4;116;verb-first;unrelated;Matthijs had in paniek zijn moeder gebeld, want hij zat met zijn handen in het bedrag na zijn wiskundetoets.;bedrag;exp;NA;;;;;;;;;;
4;117;verb-first;unrelated;Sofia schrok nogal van Michaels plotselinge mededeling, want hij viel met de deur in rits eerlijk gezegd.;rits;exp;NA;;;;;;;;;;
4;118;verb-first;unrelated;Maria moest Arjen alleen opvoeden, want zijn vader liet haar in de doos na de geboorte.;doos;exp;NA;;;;;;;;;;
4;119;verb-first;unrelated;Het bleek dat Jolien op het juiste moment solliciteerde, want ze viel met haar neus in de herfst voor die baan.;herfst;exp;NA;;;;;;;;;;
4;120;verb-first;unrelated;Stijns ouders konden gerust een avondje uitgaan, want de oppas hield een oogje in het schema thuis.;schema;exp;NA;;;;;;;;;;
4;121;verb-first;unrelated;Volgens Welmoed loog Thijs dat hij nooit bang was, want hij was een held op molens in werkelijkheid.;molens;exp;NA;;;;;;;;;;
4;122;verb-first;unrelated;De Ajax-spelers liepen gespannen het stadion binnen, want ze bevonden zich in het hol van de lift in de finale.;lift;exp;NA;;;;;;;;;;
4;123;verb-first;unrelated;Hessel had geen derde biertje moeten nemen, want het hek was van de hoed daarna.;hoed;exp;NA;;;;;;;;;;
4;124;verb-first;unrelated;Ondanks heel veel rijlessen had Lotte nog geen rijbewijs, want ze gooide de handdoek in de kwal vorige maand.;kwal;exp;NA;;;;;;;;;;
4;125;verb-first;unrelated;In de puberteit veranderde de stem van Jan Smit, want hij kreeg de baard in de rots opeens.;rots;exp;NA;;;;;;;;;;
4;126;verb-first;unrelated;Jonathan gaf Annemarie volkomen gelijk, want ze sloeg de spijker op zijn gum met haar opmerking.;gum;exp;NA;;;;;;;;;;
4;127;verb-first;unrelated;Berber eiste uitbetaling van haar overuren, want ze liet zich niet de kaas van het staal eten natuurlijk.;staal;exp;NA;;;;;;;;;;
4;128;verb-first;unrelated;Moeder was bang dat Ferry na de vakantie blut zou zijn, want hij gooide geld over de grap op Ibiza.;grap;exp;NA;;;;;;;;;;
4;129;verb-first;unrelated;De Utrechtsupporter had geen spijt van zijn seizoenskaart, want hij kreeg waar voor zijn heks afgelopen weekend.;heks;exp;NA;;;;;;;;;;
4;130;verb-first;unrelated;Koen was helemaal schor, want hij schreeuwde zich de longen uit het kruid tijdens de voetbalwedstrijd.;kruid;exp;NA;;;;;;;;;;
4;131;verb-first;unrelated;Denise vond Joukes verhaal nogal chaotisch, want hij sprong van de hak op de kip als het ware.;kip;exp;NA;;;;;;;;;;
4;132;verb-first;unrelated;Dennis geloofde niet in die reclamestunt, want er schuilde een addertje onder het loon zoals altijd.;loon;exp;NA;;;;;;;;;;
4;133;verb-first;unrelated;Het was niet te missen dat Joep blij was, want hij sprong een gat in de drop zaterdagochtend.;drop;exp;NA;;;;;;;;;;
4;134;verb-first;unrelated;De aandeelhouders konden het beleidsplan sterk beïnvloeden, want ze hadden een vinger in de kei bij het bestuur.;kei;exp;NA;;;;;;;;;;
4;135;verb-first;unrelated;Max Verstappen weigerde na zijn nederlaag over de race te praten, want dat strooide zout in de poef bij de coureur.;poef;exp;NA;;;;;;;;;;
4;136;verb-final;unrelated;De lerarenstaking had blijkbaar effect gehad, omdat het schoolbestuur water bij de jeuk deed uiteindelijk.;jeuk;exp;effect;;;;;;;;;;
4;137;verb-final;unrelated;Uiteindelijk wist iedereen van Robs ontslag, omdat hij het gesprek van de rups was op kantoor.;rups;exp;gesprek;;;;;;;;;;
4;138;verb-final;unrelated;Jaap kon gelukkig net rondkomen, omdat hij het hoofd boven motor hield met kleine klusjes.;motor;exp;klusjes;;;;;;;;;;
4;139;verb-final;unrelated;Loes mocht blij zijn dat ze nog leefde, omdat ze door het oog van de kleur kroop vorig jaar.;kleur;exp;blij;;;;;;;;;;
4;140;verb-final;unrelated;Andries was nog altijd verdrietig over zijn gedwongen ontslag, omdat hij achter de dansers zat sindsdien.;dansers;exp;verdrietig;;;;;;;;;;
4;141;verb-final;unrelated;De voorwaardelijke celstraf motiveerde Marcel om zich te gedragen, omdat hij een stok achter de fout had immers.;fout;exp;celstraf;;;;;;;;;;
4;142;verb-final;unrelated;Tom kon nu niet aan zijn muziekstuk werken, omdat hij aan de dop ging met zijn brommer.;dop;exp;brommer;;;;;;;;;;
4;143;verb-final;unrelated;Peter had met Martine te doen, omdat ze van de regen in de wolf belandde door haar ziekte.;wolf;exp;ziekte;;;;;;;;;;
4;144;verb-final;unrelated;Tijdens zijn proefverlof had Kevin beter niet kunnen stelen, omdat hij zich in de bonnen sneed met die actie.;bonnen;exp;proefverlof;;;;;;;;;;
4;145;verb-final;unrelated;Het was onduidelijk of Lieve zou komen, omdat ze een slag om de mug hield voorlopig.;mug;exp;onduidelijk;;;;;;;;;;
4;146;verb-final;unrelated;Anita vond de acteur nogal arrogant, omdat hij uit de appel deed over zijn acteerkunsten.;appel;exp;acteur;;;;;;;;;;
4;147;verb-final;unrelated;De oppositie kon de belastingverhoging niet tegenhouden, omdat de minister voet bij zalm hield helaas.;zalm;exp;minister;;;;;;;;;;
4;148;verb-final;unrelated;Olivier moest zijn plannen plotseling wijzigen, omdat er een kink in de luier kwam door de treinstaking.;luier;exp;kink;;;;;;;;;;
4;149;verb-final;unrelated;In korte tijd werd Guus Meeuwis beroemd, omdat hij aan de mok timmerde met zijn muziek.;mok;exp;beroemd;;;;;;;;;;
4;150;verb-final;unrelated;De Groningse aardbevingslachtoffers voelden zich machteloos, omdat ze met de rug tegen de koek stonden zo onderhand.;koek;exp;klinker;;;;;;;;;;
4;151;verb-final;unrelated;Aafke baalde van de regenbui, omdat het tuinfeest in de pest liep met dit weer.;pest;exp;postcode;;;;;;;;;;
4;152;verb-final;unrelated;Ruben kon de chocoladetaart moeilijk weerstaan, omdat het water hem in de duif liep bij de bakker.;duif;exp;keizer;;;;;;;;;;
4;153;verb-final;unrelated;Max merkte dat Jasmijn uitgeput was, omdat ze als een blok in koor viel naast hem.;koor;exp;haring;;;;;;;;;;
4;154;verb-final;unrelated;Felicia reageerde nogal afwezig, omdat ze met haar hoofd in de lepels was vanwege het huwelijksaanzoek.;lepels;exp;rotzooi;;;;;;;;;;
4;155;verb-final;unrelated;Annabel vond Boudewijns woede-uitbarsting nogal overdreven, omdat hij van een mug een kantoor maakte in de supermarkt.;kantoor;exp;dwaas;;;;;;;;;;
4;156;verb-final;unrelated;Als ondernemer kon Erik moeilijk een dag vrij nemen, omdat hij geen brood op de sfeer had in dat geval.;sfeer;exp;trompet;;;;;;;;;;
4;157;verb-final;unrelated;De vrijwilligers waardeerden Henks toespraak zeer, omdat hij hen een hart onder de knol stak daarmee.;knol;exp;tissue;;;;;;;;;;
4;158;verb-final;unrelated;Het pianoconcert ontving lovende recencies, omdat de pianiste de sterren van de zenuw speelde vrijdagavond.;zenuw;exp;non;;;;;;;;;;
4;159;verb-final;unrelated;Veerle dacht dat Lucas erg verlegen was, omdat hij de kat uit de gids keek bij de borrel.;gids;exp;afstand;;;;;;;;;;
4;160;verb-final;unrelated;De winnende wielrenner was nu volledig uitgeput, omdat hij het onderste uit de flat haalde in de eindsprint.;flat;exp;slinger;;;;;;;;;;
4;161;verb-final;unrelated;Jelle was blij met de uitgestelde deadline, omdat dat de druk van de robot haalde voor nu.;robot;exp;sigaar;;;;;;;;;;
4;162;verb-final;unrelated;De politie moest een einde maken aan het feestje, omdat het uit de film liep zaterdag.;film;exp;koekepan;;;;;;;;;;
5;1;verb-final;unrelated;Menno leek niet bang voor geldproblemen na zijn pensioen, omdat hij een appeltje voor de grens had ongetwijfeld.;grens;exp;lek;;;;;;;;;;
5;2;verb-final;unrelated;Niels merkte dat hij de auditie erg spannend vond, omdat zijn hart in zijn rang klopte voor die tijd.;rang;exp;straal;;;;;;;;;;
5;3;verb-final;unrelated;Stefanie zag dat Martijn zich schaamde, omdat hij met zijn staart tussen zijn goden afdroop na het gesprek.;goden;exp;hobbel;;;;;;;;;;
5;4;verb-final;unrelated;Al snel kon Lars zijn internetbedrijf uitbreiden, omdat het hem voor de druif ging dat jaar.;druif;exp;script;;;;;;;;;;
5;5;verb-final;unrelated;Zelfs na de zoveelste afwijzing liet Karel Wende niet met rust, omdat hij een bord voor zijn sap had blijkbaar.;sap;exp;bidon;;;;;;;;;;
5;6;verb-final;unrelated;Jorik haatte Mariekes gemene opmerkingen, omdat hij door de thee ging tegenover zijn klasgenoten.;thee;exp;velg;;;;;;;;;;
5;7;verb-final;unrelated;De verpleegster had medelijden met de kermende patiënt, omdat hij door een tas ging na die kaakoperatie.;tas;exp;nop;;;;;;;;;;
5;8;verb-final;unrelated;Linda probeerde haar woedende broer te kalmeren, omdat hij door het feest ging tegen de portier.;feest;exp;bloed;;;;;;;;;;
5;9;verb-final;unrelated;Sandra werd door de chirurg onder narcose gebracht, omdat ze onder het paard ging zometeen.;paard;exp;sprei;;;;;;;;;;
5;10;verb-final;unrelated;Het slachthuis was niet blij met de geheime videobeelden, omdat ze op hun brief gingen voor de inspectie.;brief;exp;douche;;;;;;;;;;
5;11;verb-final;unrelated;Tijdens het popconcert stond Emma te springen, omdat ze uit haar les ging met haar vriendinnen.;les;exp;wak;;;;;;;;;;
5;12;verb-final;unrelated;De uitgeschakelde tennisser was erg teleurgesteld, omdat hij voor de kers ging na slechts twee sets.;kers;exp;regio;;;;;;;;;;
5;13;verb-final;unrelated;De winst van Anna's bedrijf was verdubbeld, omdat ze de wind in de firma had het afgelopen kwartaal.;firma;exp;wissel;;;;;;;;;;
5;14;verb-final;unrelated;In principe was Victor de baas van het restaurant, omdat hij het heft in zegels had sinds vorige zomer.;zegels;exp;baas;;;;;;;;;;
5;15;verb-final;unrelated;Theo kon zijn ogen niet van Natascha afhouden, omdat hij vlinders in zijn pech kreeg van haar.;pech;exp;vlinders;;;;;;;;;;
5;16;verb-final;unrelated;De corrupte bankdirecteur ging vrijuit, omdat zijn collega hem de hand boven het meer hield tijdens het onderzoek.;meer;exp;collega;;;;;;;;;;
5;17;verb-final;unrelated;Irene kon niet ongezien weglopen, omdat haar ouders haar in de beesten hielden vanuit de woonkamer.;beesten;exp;woonkamer;;;;;;;;;;
5;18;verb-final;unrelated;De inheemse bevolking kon geen kant op, omdat de machthebbers hen onder de klok hielden tijdens de oorlog.;klok;exp;klok;;;;;;;;;;
5;19;verb-final;unrelated;De huurmoordenaar kreeg een zware celstraf, omdat hij een drugsbaron om trein hielp op de parkeerplaats.;trein;exp;celfstraf;;;;;;;;;;
5;20;verb-final;unrelated;Eva's computerprobleem was snel verholpen, omdat Ernst haar uit de schep hielp vanochtend.;schep;exp;vanochtend;;;;;;;;;;
5;21;verb-final;unrelated;Dirk wist nu dat hij geen piloot kon worden, omdat de selectiecommissie hem uit de dwerg hielp tijdens de selectiedag.;dwerg;exp;piloot;;;;;;;;;;
5;22;verb-final;unrelated;Tijdens de spooktocht gilden de kinderen het uit, omdat Joris hen de stuipen op het plein joeg in het bos.;plein;exp;kinderen;;;;;;;;;;
5;23;verb-final;unrelated;Hilda vond Maarten een pestkop, omdat hij haar op de stip joeg met zijn getreiter.;stip;exp;stip;;;;;;;;;;
5;24;verb-final;unrelated;Bart zag dat zijn mop grappig was, omdat zijn vrienden in een worm lagen op de bank.;worm;exp;mop;;;;;;;;;;
5;25;verb-final;unrelated;Die starterswoningen werden razendsnel verkocht, omdat ze in de reis vielen bij veel mensen.;reis;exp;razendsnel;;;;;;;;;;
5;26;verb-final;unrelated;Uiteindelijk werden de reorganisatieplannen wel duidelijk, omdat de directeur zijn kaarten op winst legde gisterochtend.;winst;exp;duidelijk;;;;;;;;;;
5;27;verb-final;unrelated;De fraudeurs wisten hun witwaspraktijken te verbergen, omdat ze de agenten om de klas leidden bij huiszoekingen.;klas;exp;fraudeurs;;;;;;;;;;
5;28;verb-first;literal;Sascha merkte dat Nathan geschrokken was van het ongeluk, want hij was uit zijn actie maandagavond.;actie;exp;NA;;;;;;;;;;
5;29;verb-first;literal;Vera was erg tevreden over het verloop van het evenement, want het liep op papiertjes vorig weekend.;papiertjes;exp;NA;;;;;;;;;;
5;30;verb-first;literal;Neeltje zei dat Floris wel iets zuiniger mocht leven, want hij had een gat in zijn pols sinds zijn loonsverhoging.;pols;exp;NA;;;;;;;;;;
5;31;verb-first;literal;Bij die protestactie moest de oproerpolitie optreden, want het liep uit de beren op het Malieveld.;beren;exp;NA;;;;;;;;;;
5;32;verb-first;literal;Alieke vond dat Alex wel iets bescheidener mocht zijn, want hij liep naast zijn veters zo langzamerhand.;veters;exp;NA;;;;;;;;;;
5;33;verb-first;literal;Johan ontdekte dat de HAVO eigenlijk te moeilijk voor hem was, want hij liep op zijn dijen het afgelopen jaar.;dijen;exp;NA;;;;;;;;;;
5;34;verb-first;literal;Groningen zal geen last meer hebben van die pyromaan, want hij liep tegen de kaars dinsdagavond.;kaars;exp;NA;;;;;;;;;;
5;35;verb-first;literal;Het was dom van de minister om de omstreden Betuwelijn zo te prijzen, want hij gooide olie op het kamp daardoor.;kamp;exp;NA;;;;;;;;;;
5;36;verb-first;literal;Uiteindelijk bekende de dief toch schuld, want de agent lokte hem uit zijn camping in de verhoorkamer.;camping;exp;NA;;;;;;;;;;
5;37;verb-first;literal;Na lang twijfelen deed Sara toch mee, want Steven trok haar over de lijn met zijn argumenten.;lijn;exp;NA;;;;;;;;;;
5;38;verb-first;literal;Uiteindelijk wist de rechercheur alles van de verdachte, want hij nam hem onder de bril in zijn onderzoek.;bril;exp;NA;;;;;;;;;;
5;39;verb-first;literal;Na het overlijden van zijn ouders hoefde David niet naar een pleeggezin, want opa nam hem onder zijn vliegtuig gelukkig.;vliegtuig;exp;NA;;;;;;;;;;
5;40;verb-first;literal;Kristel vond dat Paul haar te weinig uitdaagde, want hij praatte haar naar de kus elke keer.;kus;exp;NA;;;;;;;;;;
5;41;verb-first;literal;Het was duidelijk dat de directeur Stefans gespijbel ontdekt had, want hij riep hem op het tapijt maandagochtend.;tapijt;exp;NA;;;;;;;;;;
5;42;verb-first;literal;De selectieprocedure was erg streng, want de toelatingscommissie scheidde het kaf van het meel voor die opleiding.;meel;exp;NA;;;;;;;;;;
5;43;verb-first;literal;Nadia schrok van Hendriks boze reactie, want hij schoot uit zijn thuis vanuit het niets.;thuis;exp;NA;;;;;;;;;;
5;44;verb-first;literal;Het was onmogelijk dat Michelle nog moe was, want ze sliep een gat in de week zondag.;week;exp;NA;;;;;;;;;;
5;45;verb-first;literal;Aljan kon Aïda al niet meer versieren, want Michiel sloeg haar aan de vis vorige week.;vis;exp;NA;;;;;;;;;;
5;46;verb-first;literal;Bas ontdekte dat zijn conditie erg slecht was, want hij snakte naar leven na de hardlooptraining.;leven;exp;NA;;;;;;;;;;
5;47;verb-first;literal;Alita omschreef Lisa als opvliegend, want ze sprong uit haar huid bij het minste of geringste.;huid;exp;NA;;;;;;;;;;
5;48;verb-first;literal;Tijdens de verhuizing kon Nico Merel goed gebruiken, want ze stak haar handen uit de jassen bij het inpakken.;jassen;exp;NA;;;;;;;;;;
5;49;verb-first;literal;Tessa wilde nooit meer in dat rare T-shirt gymmen, want ze stond voor mens tijdens de les.;mens;exp;NA;;;;;;;;;;
5;50;verb-first;literal;Het was duidelijk dat juf Cindy geen treitergedrag duldde, want ze tikte pestkoppen op de ringen in de klas.;ringen;exp;NA;;;;;;;;;;
5;51;verb-first;literal;Meester besloot Chris geen straf te geven, want hij streek met de hand over het bloed voor een keertje.;bloed;exp;NA;;;;;;;;;;
5;52;verb-first;literal;Simon vond de service bij de Belastingdienst waardeloos, want ze stuurden hem van het kastje naar de verf zoals gewoonlijk.;verf;exp;NA;;;;;;;;;;
5;53;verb-first;literal;Het vraagstuk over de zorgverzekeringen leek complex te zijn, want de minister tastte in het licht bij het debat.;licht;exp;NA;;;;;;;;;;
5;54;verb-first;literal;Hanna kon blijkbaar niet met geld omgaan, want haar spaargeld verdween als sneeuw voor de maan tijdens de uitverkoop.;maan;exp;NA;;;;;;;;;;
5;55;verb-final;literal;Voor Romy voelde het kennismakingsgesprek als een verhoor, omdat de bedrijfsleider haar het hemd van het been vroeg gisteren.;been;exp;NA;;;;;;;;;;
5;56;verb-final;literal;In het leger deelde de commandant bevelen uit, omdat hij de touwtjes in vuisten had op de kazerne.;vuisten;exp;NA;;;;;;;;;;
5;57;verb-final;literal;Sander zag dat iedereen zijn outfit misplaatst vond, omdat hij voor stok stond op het feestje.;stok;exp;NA;;;;;;;;;;
5;58;verb-final;literal;Na haar verhuizing heeft Frederik Tanja nooit weer gezien, omdat hij haar uit het blauw verloor op den duur.;blauw;exp;NA;;;;;;;;;;
5;59;verb-final;literal;Psychiatrische patiënten hebben het moeilijk in deze maatschappij, omdat ze buiten de kano vallen door hun aandoening.;kano;exp;NA;;;;;;;;;;
5;60;verb-final;literal;Joops vrienden wisten al lang dat hij op mannen viel, omdat hij uit de kleren kwam op zijn zestiende.;kleren;exp;NA;;;;;;;;;;
5;61;verb-final;literal;Piet vond het begin van die opdracht makkelijk, omdat de juf hem op straat hielp in de les.;straat;exp;NA;;;;;;;;;;
5;62;verb-final;literal;Florian baalde van zijn kledingkeus, omdat hij uit de muziek viel met zijn slobbertrui.;muziek;exp;NA;;;;;;;;;;
5;63;verb-final;literal;Laura had spijt dat ze niet eerder concertkaartjes had gekocht, omdat ze achter het web viste deze keer. ;web;exp;NA;;;;;;;;;;
5;64;verb-final;literal;De verdachte kon de waarheid moeilijk verbergen, omdat de rechter hem aan de pijn voelde over de zaak.;pijn;exp;NA;;;;;;;;;;
