List;Item;Order;Target;Sentence;CritWord; Lg10WF;FreqPerMillion;FREQlemma;;;;;
4;40;verb-final;literal;Kristel vond dat Paul haar te weinig uitdaagde, omdat hij haar naar de kus praatte elke keer.;kus; 3.36; 51.89;4672;;;;;
4;41;verb-final;literal;Het was duidelijk dat de directeur Stefans gespijbel ontdekt had, omdat hij hem op het tapijt riep maandagochtend.;tapijt; 2.67; 10.77;538;;;;;
4;42;verb-final;literal;De selectieprocedure was erg streng, omdat de toelatingscommissie het kaf van het meel scheidde voor die opleiding.;meel; 1.88; 1.69;74;;;;;
4;43;verb-final;literal;Nadia schrok van Hendriks boze reactie, omdat hij uit zijn thuis schoot vanuit het niets.;thuis; 4.24; 399.48;17470;;;;;
4;44;verb-final;literal;Het was onmogelijk dat Michelle nog moe was, omdat ze een gat in de week sliep zondag.;week; 4.01; 235.61;16955;;;;;
4;45;verb-final;literal;Aljan kon Aïda al niet meer versieren, omdat Michiel haar aan de vis sloeg vorige week.;vis; 3.34; 50.08;4266;;;;;
4;46;verb-final;literal;Bas ontdekte dat zijn conditie erg slecht was, omdat hij naar leven snakte na de hardlooptraining.;leven; 4.66; 1045.27;60654;;;;;
4;47;verb-final;literal;Alita omschreef Lisa als opvliegend, omdat ze uit haar huid sprong bij het minste of geringste.;huid; 3.24; 39.56;1779;;;;;
4;48;verb-final;literal;Tijdens de verhuizing kon Nico Merel goed gebruiken, omdat ze haar handen uit de jassen stak bij het inpakken.;jassen; 2.18; 3.48;2300;;;;;
4;49;verb-final;literal;Tessa wilde nooit meer in dat rare T-shirt gymmen, omdat ze voor mens stond tijdens de les.;mens; 3.80; 144.66;6385;;;;;
4;50;verb-final;literal;Het was duidelijk dat juf Cindy geen treitergedrag duldde, omdat ze pestkoppen op de ringen tikte in de klas.;ringen; 2.53; 7.64;2547;;;;;
4;51;verb-final;literal;Meester besloot Chris geen straf te geven, omdat hij met de hand over het bloed streek voor een keertje.;bloed; 3.91; 185.32;9635;;;;;
4;52;verb-final;literal;Simon vond de service bij de Belastingdienst waardeloos, omdat ze hem van het kastje naar de verf stuurden zoals gewoonlijk.;verf; 2.80; 14.48;1049;;;;;
4;53;verb-final;literal;Het vraagstuk over de zorgverzekeringen leek complex te zijn, omdat de minister in het licht tastte bij het debat.;licht; 3.66; 103.64;6716;;;;;
4;54;verb-final;literal;Hanna kon blijkbaar niet met geld omgaan, omdat haar spaargeld als sneeuw voor de maan verdween tijdens de uitverkoop.;maan; 3.27; 42.10;1841;;;;;
4;55;verb-first;correct;Voor Romy voelde het kennismakingsgesprek als een verhoor, want de bedrijfsleider vroeg haar het hemd van het lijf gisteren.;lijf; 3.01; 23.65;1176;;;;;
4;56;verb-first;correct;In het leger deelde de commandant bevelen uit, want hij had de touwtjes in handen op de kazerne.;handen; 3.97; 214.80;18303;;;;;
4;57;verb-first;correct;Sander zag dat iedereen zijn outfit misplaatst vond, want hij stond voor paal op het feestje.;paal; 2.50; 7.25;417;;;;;
4;58;verb-first;correct;Na haar verhuizing heeft Frederik Tanja nooit weer gezien, want hij verloor haar uit het oog op den duur.;oog; 3.48; 68.40;14524;;;;;
4;59;verb-first;correct;Psychiatrische patiënten hebben het moeilijk in deze maatschappij, want ze vallen buiten de boot door hun aandoening.;boot; 3.62; 95.93;4848;;;;;
4;60;verb-first;correct;Joops vrienden wisten al lang dat hij op mannen viel, want hij kwam uit de kast op zijn zestiende.;kast; 3.12; 30.05;1478;;;;;
4;61;verb-first;correct;Piet vond het begin van die opdracht makkelijk, want de juf hielp hem op weg in de les.;weg; 4.81; 1481.66;65632;;;;;
4;62;verb-first;correct;Florian baalde van zijn kledingkeus, want hij viel uit de toon met zijn slobbertrui.;toon; 3.18; 34.67;4375;;;;;
4;63;verb-first;correct;Laura had spijt dat ze niet eerder concertkaartjes had gekocht, want ze viste achter het net deze keer. ;net; 4.64; 1005.36;44428;;;;;
4;64;verb-first;correct;De verdachte kon de waarheid moeilijk verbergen, want de rechter voelde hem aan de tand over de zaak.;tand; 2.55; 8.07;2281;;;;;
4;65;verb-first;correct;Mohammed slaagde met gemak voor zijn wiskundetoets, want het was een fluitje van een cent met zijn rekenmachine.;cent; 3.21; 36.93;1862;;;;;
4;66;verb-first;correct;Lianne was enorm blij met Susans cadeau, want het was een schot in de roos van haar.;roos; 2.71; 11.71;1059;;;;;
4;67;verb-first;correct;Tijdens die moeilijke periode kon Angela niet zonder Gerrit, want hij was een rots in de branding voor haar.;branding; 1.64; 0.98;43;;;;;
4;68;verb-first;correct;Saar vrolijkte Bastiaan altijd op, want zij was het zonnetje in huis binnen het gezin.;huis; 4.55; 818.90;37242;;;;;
4;69;verb-first;correct;Casper deed niets liever dan schaatsen, want hij was in zijn element op het ijs.;element; 2.21; 3.73;445;;;;;
4;70;verb-first;correct;Hans was inmiddels overtuigd van Willemiens daadkracht, want ze sloeg spijkers met koppen bij de vergadering.;koppen; 2.74; 12.44;10665;;;;;
4;71;verb-first;correct;De scheidsrechter bestrafte de overtreding die achter hem plaatsvond niet, want hij zag hem over het hoofd uiteraard.;hoofd; 4.08; 274.05;12439;;;;;
4;72;verb-first;correct;De achtervolgde dief ging steeds harder rijden, want de politie zat hem op de hielen intussen.;hielen; 2.41; 5.85;292;;;;;
4;73;verb-first;correct;Aletta probeerde Christiaan op te vrolijken, want hij zat in de put na zijn ontslag.;put; 2.71; 11.69;644;;;;;
4;74;verb-first;correct;Op Moederdag verraste Tim zijn moeder, want hij zette haar in het zonnetje met bloemen.;zonnetje; 2.02; 2.38;104;;;;;
4;75;verb-first;correct;Roos moest die deadline nu wel halen, want haar baas zette haar het mes op de keel vanmiddag.;keel; 3.08; 27.28;1266;;;;;
4;76;verb-first;correct;Jacob zal zich voorlopig niet weer zo misdragen, want Sterre zette hem op zijn nummer woensdagavond.;nummer; 3.95; 202.70;9574;;;;;
4;77;verb-first;correct;Auke moest Brechtje eigenlijk wel ten huwelijk vragen, want ze zette hem voor het blok tijdens Kerst.;blok; 2.71; 11.62;775;;;;;
4;78;verb-first;correct;Meester merkte dat Sascha nogal verlegen was, want hij bleef op de achtergrond bij groepsactiviteiten.;achtergrond; 2.76; 13.26;618;;;;;
4;79;verb-first;correct;Berend viel voor Johanna's zwoele blik, want ze bracht hem het hoofd op hol met haar ogen.;hol; 2.68; 10.84;775;;;;;
4;80;verb-first;correct;Muhammed Ali won de wedstrijd dankzij een schijnbeweging, want hij bracht zijn tegenstander van de wijs op die manier.;wijs; 3.20; 36.25;5333;;;;;
4;81;verb-first;correct;Danny zapte snel weg van die gruwelijke horrorfilm, want hij deed het in zijn broek zowat.;broek; 3.47; 67.28;3127;;;;;
4;82;verb-final;correct;Kyra kon steeds sneller haar veters strikken, omdat ze het in de vingers kreeg dankzij die oefeningen.;vingers; 3.22; 37.96;2966;;;;;
4;83;verb-final;correct;Gedurende haar studietijd gaf Desirée haar spaargeld nooit uit, omdat ze het achter de hand hield voor later.;hand; 3.94; 199.91;18307;;;;;
4;84;verb-final;correct;Carolien was de deadline voor het artikel nog niet vergeten, omdat ze hem in haar achterhoofd hield al die tijd.;achterhoofd; 2.30; 4.57;200;;;;;
4;85;verb-final;correct;Roberta vond dat de advocaat haar verhaal verdraaide, omdat hij haar woorden in de mond legde in de rechtbank.;mond; 3.86; 165.93;7363;;;;;
4;86;verb-final;correct;Leon had in Amsterdam geen navigatie nodig, omdat hij de stad op zijn duimpje kende inmiddels.;duimpje; 1.56; 0.80;35;;;;;
4;87;verb-final;correct;Myra zou oma's levenslessen niet vergeten, omdat ze ze in haar oren knoopte zoals beloofd.;oren; 3.28; 43.15;3001;;;;;
4;88;verb-final;correct;De taallessen waren volgens Jacques erg nuttig, omdat hij het Nederlands onder de knie kreeg na een tijdje.;knie; 2.65; 10.24;1740;;;;;
4;89;verb-final;correct;De wielrenners moesten voor de bergetappe goed uitgerust zijn, omdat ze het voor hun kiezen kregen vandaag.;kiezen; 3.42; 59.62;7589;;;;;
4;90;verb-final;correct;Seth ging niet mee naar het feestje, omdat hij onder de wol kroop om half tien.;wol; 2.22; 3.75;164;;;;;
4;91;verb-final;correct;De handelaar in nepgoud werd opgepakt, omdat hij door de mand viel op een gegeven moment.;mand; 2.28; 4.30;234;;;;;
4;92;verb-final;correct;Sela wist nooit wat ze morgen ging doen, omdat ze bij de dag leefde uit principe.;dag; 4.57; 848.56;49822;;;;;
4;93;verb-final;correct;De leraar baalde van zijn slecht voorbereide les, omdat het in het honderd liep dinsdagmiddag.;honderd; 3.32; 47.95;2219;;;;;
4;94;verb-final;correct;Dora betreurde dat ze dat internetbedrijf zomaar vertrouwd had, omdat ze in de val liep van oplichters.;val; 3.70; 115.46;24154;;;;;
4;95;verb-final;correct;De agent moest snel achter de bankrover aan, omdat hij zich uit de voeten maakte met de buit.;voeten; 3.41; 58.08;4825;;;;;
4;96;verb-final;correct;Ondanks zijn handicap reisde Job veel, omdat Abel hem op sleeptouw nam overal naartoe.;sleeptouw;3.06;26.25;1404;;;;;
4;97;verb-final;correct;De sollicitant kreeg weinig informatie over de functie, omdat de manager over koetjes en kalfjes praatte tijdens het interview.;kalfjes; 1.49; 0.69;208;;;;;
4;98;verb-final;correct;Al snel wist iedereen dat Tijmen vader werd, omdat hij het van de daken schreeuwde op zijn werk.;daken; 2.16; 3.27;2559;;;;;
4;99;verb-final;correct;Vanavond had Rinus zijn diploma-uitreiking, omdat hij met vlag en wimpel slaagde afgelopen donderdag.;wimpel; 1.49; 0.69;42;;;;;
4;100;verb-final;correct;Kees zag zichzelf als kostwinner, omdat hij geld in het laatje bracht de afgelopen jaren.;laatje; 2.01; 2.33;102;;;;;
4;101;verb-final;correct;De commentator vond de tactiek van Ajax erg riskant, omdat ze met vuur speelden tegen die club.;vuur; 3.64; 100.57;5414;;;;;
4;102;verb-final;correct;Nadine moest constant aan de knappe Kenny denken, omdat ze in vuur en vlam stond na hun date.;vlam; 2.54; 7.94;668;;;;;
4;103;verb-final;correct;De burgemeester had spijt van zijn schaamteloze uitspraken, omdat hij in zijn hemd stond voor iedereen.;hemd; 2.72; 11.98;630;;;;;
4;104;verb-final;correct;Paulien vond de beoordeling van de groepsopdracht oneerlijk, omdat Sven met de eer streek van haar werk.;eer; 3.51; 74.57;3996;;;;;
4;105;verb-final;correct;Lara had de islam niet achterlijk mogen noemen, omdat ze Zarek op zijn ziel trapte met die opmerking.;ziel; 3.56; 82.67;4332;;;;;
4;106;verb-final;correct;Robert wist dat het bestuur geld verduisterde, omdat de kascommissie aan de bel trok in maart.;bel; 4.13; 311.67;36081;;;;;
4;107;verb-final;correct;De winkeldief kwam niet ver met zijn buit, omdat de agent hem in de kraag vatte bij de uitgang.;kraag; 2.20; 3.59;168;;;;;
4;108;verb-final;correct;Zonder diploma kreeg Luuk geen baan of uitkering, omdat hij tussen wal en schip viel kennelijk.;schip; 3.70; 115.28;6032;;;;;
4;109;verb-first;unrelated;Aan de voornemens van Adriaan twijfelde Wilma nooit, want hij voegde de daad bij het dorp meestal.;dorp; 3.37; 53.99;2811;;;;;
4;110;verb-first;unrelated;Het volk had geen vertrouwen meer in de overheid, want Rutte stak zijn kop in het lied bij problemen.;lied; 2.97; 21.27;1499;;;;;
4;111;verb-first;unrelated;Jeroen vond Tirza onuitstaanbaar, want ze kletste hem de oren van het fruit tijdens koffiepauzes.;fruit; 2.75; 12.94;568;;;;;
4;112;verb-first;unrelated;Tijdens carnaval was er altijd geluidsoverlast, want de feestgangers zetten de boel op kralen in veel steden.;kralen; 1.78; 1.35;112;;;;;
4;113;verb-first;unrelated;De gemeente kon de wetswijziging eindelijk doorvoeren, want de kogel was door de hulp in het kabinet.;hulp; 4.02; 239.77;10522;;;;;
4;114;verb-first;unrelated;De BBQ kon helaas niet doorgaan, want de regen gooide roet in het geloof zaterdagavond.;geloof; 4.24; 395.20;34629;;;;;
4;115;verb-first;unrelated;Het was niet erg dat Bobs zusje het kaartspel niet snapte, want ze deed voor spek en jurken mee met ons.;jurken; 2.48; 6.93;2808;;;;;
4;116;verb-first;unrelated;Matthijs had in paniek zijn moeder gebeld, want hij zat met zijn handen in het bedrag na zijn wiskundetoets.;bedrag; 2.81; 14.73;729;;;;;
4;117;verb-first;unrelated;Sofia schrok nogal van Michaels plotselinge mededeling, want hij viel met de deur in rits eerlijk gezegd.;rits; 2.28; 4.37;220;;;;;
4;118;verb-first;unrelated;Maria moest Arjen alleen opvoeden, want zijn vader liet haar in de doos na de geboorte.;doos; 3.22; 38.28;2159;;;;;
4;119;verb-first;unrelated;Het bleek dat Jolien op het juiste moment solliciteerde, want ze viel met haar neus in de herfst voor die baan.;herfst; 2.60; 9.08;398;;;;;
4;120;verb-first;unrelated;Stijns ouders konden gerust een avondje uitgaan, want de oppas hield een oogje in het schema thuis.;schema; 2.81; 14.80;706;;;;;
4;121;verb-first;unrelated;Volgens Welmoed loog Thijs dat hij nooit bang was, want hij was een held op molens in werkelijkheid.;molens; 1.32; 0.46;216;;;;;
4;122;verb-first;unrelated;De Ajax-spelers liepen gespannen het stadion binnen, want ze bevonden zich in het hol van de lift in de finale.;lift; 3.46; 65.47;3215;;;;;
4;123;verb-first;unrelated;Hessel had geen derde biertje moeten nemen, want het hek was van de hoed daarna.;hoed; 3.20; 35.95;1933;;;;;
4;124;verb-first;unrelated;Ondanks heel veel rijlessen had Lotte nog geen rijbewijs, want ze gooide de handdoek in de kwal vorige maand.;kwal; 1.90; 1.78;107;;;;;
4;125;verb-first;unrelated;In de puberteit veranderde de stem van Jan Smit, want hij kreeg de baard in de rots opeens.;rots; 2.81; 14.66;1091;;;;;
4;126;verb-first;unrelated;Jonathan gaf Annemarie volkomen gelijk, want ze sloeg de spijker op zijn gum met haar opmerking.;gum; 1.34; 0.48;30;;;;;
4;127;verb-first;unrelated;Berber eiste uitbetaling van haar overuren, want ze liet zich niet de kaas van het staal eten natuurlijk.;staal; 2.65; 10.18;496;;;;;
4;128;verb-first;unrelated;Moeder was bang dat Ferry na de vakantie blut zou zijn, want hij gooide geld over de grap op Ibiza.;grap; 3.35; 51.02;3404;;;;;
4;129;verb-first;unrelated;De Utrechtsupporter had geen spijt van zijn seizoenskaart, want hij kreeg waar voor zijn heks afgelopen weekend.;heks; 3.07; 26.76;1465;;;;;
4;130;verb-first;unrelated;Koen was helemaal schor, want hij schreeuwde zich de longen uit het kruid tijdens de voetbalwedstrijd.;kruid; 1.98; 2.15;342;;;;;
4;131;verb-first;unrelated;Denise vond Joukes verhaal nogal chaotisch, want hij sprong van de hak op de kip als het ware.;kip; 3.22; 37.89;2198;;;;;
4;132;verb-first;unrelated;Dennis geloofde niet in die reclamestunt, want er schuilde een addertje onder het loon zoals altijd.;loon; 2.92; 18.91;890;;;;;
4;133;verb-first;unrelated;Het was niet te missen dat Joep blij was, want hij sprong een gat in de drop zaterdagochtend.;drop; 1.91; 1.83;274;;;;;
4;134;verb-first;unrelated;De aandeelhouders konden het beleidsplan sterk beïnvloeden, want ze hadden een vinger in de kei bij het bestuur.;kei; 2.20; 3.64;211;;;;;
4;135;verb-first;unrelated;Max Verstappen weigerde na zijn nederlaag over de race te praten, want dat strooide zout in de poef bij de coureur.;poef; 1.65; 1.01;45;;;;;
4;136;verb-final;unrelated;De lerarenstaking had blijkbaar effect gehad, omdat het schoolbestuur water bij de jeuk deed uiteindelijk.;jeuk; 2.06; 2.58;113;;;;;
4;137;verb-final;unrelated;Uiteindelijk wist iedereen van Robs ontslag, omdat hij het gesprek van de rups was op kantoor.;rups; 1.69; 1.10;72;;;;;
4;138;verb-final;unrelated;Jaap kon gelukkig net rondkomen, omdat hij het hoofd boven motor hield met kleine klusjes.;motor; 3.27; 42.63;2434;;;;;
4;139;verb-final;unrelated;Loes mocht blij zijn dat ze nog leefde, omdat ze door het oog van de kleur kroop vorig jaar.;kleur; 3.24; 39.68;2656;;;;;
4;140;verb-final;unrelated;Andries was nog altijd verdrietig over zijn gedwongen ontslag, omdat hij achter de dansers zat sindsdien.;dansers; 2.10; 2.86;343;;;;;
4;141;verb-final;unrelated;De voorwaardelijke celstraf motiveerde Marcel om zich te gedragen, omdat hij een stok achter de fout had immers.;fout; 3.86; 165.27;9503;;;;;
4;142;verb-final;unrelated;Tom kon nu niet aan zijn muziekstuk werken, omdat hij aan de dop ging met zijn brommer.;dop; 1.86; 1.62;120;;;;;
4;143;verb-final;unrelated;Peter had met Martine te doen, omdat ze van de regen in de wolf belandde door haar ziekte.;wolf; 2.95; 20.26;1284;;;;;
4;144;verb-final;unrelated;Tijdens zijn proefverlof had Kevin beter niet kunnen stelen, omdat hij zich in de bonnen sneed met die actie.;bonnen; 1.98; 2.15;553;;;;;
4;145;verb-final;unrelated;Het was onduidelijk of Lieve zou komen, omdat ze een slag om de mug hield voorlopig.;mug; 2.00; 2.26;198;;;;;
4;146;verb-final;unrelated;Anita vond de acteur nogal arrogant, omdat hij uit de appel deed over zijn acteerkunsten.;appel; 2.65; 10.20;874;;;;;
4;147;verb-final;unrelated;De oppositie kon de belastingverhoging niet tegenhouden, omdat de minister voet bij zalm hield helaas.;zalm; 2.37; 5.28;249;;;;;
4;148;verb-final;unrelated;Olivier moest zijn plannen plotseling wijzigen, omdat er een kink in de luier kwam door de treinstaking.;luier; 2.21; 3.70;367;;;;;
4;149;verb-final;unrelated;In korte tijd werd Guus Meeuwis beroemd, omdat hij aan de mok timmerde met zijn muziek.;mok; 1.70; 1.12;61;;;;;
4;150;verb-final;unrelated;De Groningse aardbevingslachtoffers voelden zich machteloos, omdat ze met de rug tegen de koek stonden zo onderhand.;koek; 2.16; 3.27;952;;;;;
4;151;verb-final;unrelated;Aafke baalde van de regenbui, omdat het tuinfeest in de pest liep met dit weer.;pest; 2.97; 21.11;1358;;;;;
4;152;verb-final;unrelated;Ruben kon de chocoladetaart moeilijk weerstaan, omdat het water hem in de duif liep bij de bakker.;duif; 2.37; 5.35;484;;;;;
4;153;verb-final;unrelated;Max merkte dat Jasmijn uitgeput was, omdat ze als een blok in koor viel naast hem.;koor; 2.48; 6.88;342;;;;;
4;154;verb-final;unrelated;Felicia reageerde nogal afwezig, omdat ze met haar hoofd in de lepels was vanwege het huwelijksaanzoek.;lepels; 1.76; 1.28;319;;;;;
4;155;verb-final;unrelated;Annabel vond Boudewijns woede-uitbarsting nogal overdreven, omdat hij van een mug een kantoor maakte in de supermarkt.;kantoor; 3.74; 124.42;5574;;;;;
4;156;verb-final;unrelated;Als ondernemer kon Erik moeilijk een dag vrij nemen, omdat hij geen brood op de sfeer had in dat geval.;sfeer; 2.53; 7.71;388;;;;;
4;157;verb-final;unrelated;De vrijwilligers waardeerden Henks toespraak zeer, omdat hij hen een hart onder de knol stak daarmee.;knol; 1.62; 0.94;64;;;;;
4;158;verb-final;unrelated;Het pianoconcert ontving lovende recencies, omdat de pianiste de sterren van de zenuw speelde vrijdagavond.;zenuw; 1.96; 2.06;805;;;;;
4;159;verb-final;unrelated;Veerle dacht dat Lucas erg verlegen was, omdat hij de kat uit de gids keek bij de borrel.;gids; 2.70; 11.39;555;;;;;
4;160;verb-final;unrelated;De winnende wielrenner was nu volledig uitgeput, omdat hij het onderste uit de flat haalde in de eindsprint.;flat; 3.18; 34.46;1657;;;;;
4;161;verb-final;unrelated;Jelle was blij met de uitgestelde deadline, omdat dat de druk van de robot haalde voor nu.;robot; 2.73; 12.39;853;;;;;
4;162;verb-final;unrelated;De politie moest een einde maken aan het feestje, omdat het uit de film liep zaterdag.;film; 3.88; 174.28;10906;;;;;
5;1;verb-final;unrelated;Menno leek niet bang voor geldproblemen na zijn pensioen, omdat hij een appeltje voor de grens had ongetwijfeld.;grens; 3.22; 37.96;2332;;;;;
5;2;verb-final;unrelated;Niels merkte dat hij de auditie erg spannend vond, omdat zijn hart in zijn rang klopte voor die tijd.;rang; 2.61; 9.19;456;;;;;
5;3;verb-final;unrelated;Stefanie zag dat Martijn zich schaamde, omdat hij met zijn staart tussen zijn goden afdroop na het gesprek.;goden; 3.12; 29.98;6127;;;;;
5;4;verb-final;unrelated;Al snel kon Lars zijn internetbedrijf uitbreiden, omdat het hem voor de druif ging dat jaar.;druif; 1.78; 1.35;241;;;;;
5;5;verb-final;unrelated;Zelfs na de zoveelste afwijzing liet Karel Wende niet met rust, omdat hij een bord voor zijn sap had blijkbaar.;sap; 2.49; 7.09;317;;;;;
5;6;verb-final;unrelated;Jorik haatte Mariekes gemene opmerkingen, omdat hij door de thee ging tegenover zijn klasgenoten.;thee; 3.41; 58.79;2574;;;;;
5;7;verb-final;unrelated;De verpleegster had medelijden met de kermende patiënt, omdat hij door een tas ging na die kaakoperatie.;tas; 3.41; 58.36;2898;;;;;
5;8;verb-final;unrelated;Linda probeerde haar woedende broer te kalmeren, omdat hij door het feest ging tegen de portier.;feest; 3.63; 98.26;8296;;;;;
5;9;verb-final;unrelated;Sandra werd door de chirurg onder narcose gebracht, omdat ze onder het paard ging zometeen.;paard; 3.56; 83.63;5751;;;;;
5;10;verb-final;unrelated;Het slachthuis was niet blij met de geheime videobeelden, omdat ze op hun brief gingen voor de inspectie.;brief; 3.51; 73.84;5839;;;;;
5;11;verb-final;unrelated;Tijdens het popconcert stond Emma te springen, omdat ze uit haar les ging met haar vriendinnen.;les; 3.46; 66.43;4277;;;;;
5;12;verb-final;unrelated;De uitgeschakelde tennisser was erg teleurgesteld, omdat hij voor de kers ging na slechts twee sets.;kers; 1.86; 1.62;183;;;;;
5;13;verb-final;unrelated;De winst van Anna's bedrijf was verdubbeld, omdat ze de wind in de firma had het afgelopen kwartaal.;firma; 2.59; 8.78;424;;;;;
5;14;verb-final;unrelated;In principe was Victor de baas van het restaurant, omdat hij het heft in zegels had sinds vorige zomer.;zegels; 1.85; 1.58;257;;;;;
5;15;verb-final;unrelated;Theo kon zijn ogen niet van Natascha afhouden, omdat hij vlinders in zijn pech kreeg van haar.;pech; 2.95; 20.17;882;;;;;
5;16;verb-final;unrelated;De corrupte bankdirecteur ging vrijuit, omdat zijn collega hem de hand boven het meer hield tijdens het onderzoek.;meer; 4.95; 2035.88;205438;;;;;
5;17;verb-final;unrelated;Irene kon niet ongezien weglopen, omdat haar ouders haar in de beesten hielden vanuit de woonkamer.;beesten; 2.94; 19.74;3249;;;;;
5;18;verb-final;unrelated;De inheemse bevolking kon geen kant op, omdat de machthebbers hen onder de klok hielden tijdens de oorlog.;klok; 3.02; 23.90;1332;;;;;
5;19;verb-final;unrelated;De huurmoordenaar kreeg een zware celstraf, omdat hij een drugsbaron om trein hielp op de parkeerplaats.;trein; 3.51; 73.15;3507;;;;;
5;20;verb-final;unrelated;Eva's computerprobleem was snel verholpen, omdat Ernst haar uit de schep hielp vanochtend.;schep; 2.31; 4.62;1394;;;;;
5;21;verb-final;unrelated;Dirk wist nu dat hij geen piloot kon worden, omdat de selectiecommissie hem uit de dwerg hielp tijdens de selectiedag.;dwerg; 2.60; 8.99;684;;;;;
5;22;verb-final;unrelated;Tijdens de spooktocht gilden de kinderen het uit, omdat Joris hen de stuipen op het plein joeg in het bos.;plein; 2.38; 5.49;258;;;;;
5;23;verb-final;unrelated;Hilda vond Maarten een pestkop, omdat hij haar op de stip joeg met zijn getreiter.;stip; 1.84; 1.56;187;;;;;
5;24;verb-final;unrelated;Bart zag dat zijn mop grappig was, omdat zijn vrienden in een worm lagen op de bank.;worm; 2.60; 9.10;743;;;;;
5;25;verb-final;unrelated;Die starterswoningen werden razendsnel verkocht, omdat ze in de reis vielen bij veel mensen.;reis; 3.60; 90.37;6514;;;;;
5;26;verb-final;unrelated;Uiteindelijk werden de reorganisatieplannen wel duidelijk, omdat de directeur zijn kaarten op winst legde gisterochtend.;winst; 2.98; 21.63;999;;;;;
5;27;verb-final;unrelated;De fraudeurs wisten hun witwaspraktijken te verbergen, omdat ze de agenten om de klas leidden bij huiszoekingen.;klas; 3.33; 48.98;2148;;;;;
5;28;verb-first;literal;Sascha merkte dat Nathan geschrokken was van het ongeluk, want hij was uit zijn actie maandagavond.;actie; 3.24; 39.81;2025;;;;;
5;29;verb-first;literal;Vera was erg tevreden over het verloop van het evenement, want het liep op papiertjes vorig weekend.;papiertjes; 1.34; 0.48;132;;;;;
5;30;verb-first;literal;Neeltje zei dat Floris wel iets zuiniger mocht leven, want hij had een gat in zijn pols sinds zijn loonsverhoging.;pols; 2.78; 13.65;831;;;;;
5;31;verb-first;literal;Bij die protestactie moest de oproerpolitie optreden, want het liep uit de beren op het Malieveld.;beren; 2.61; 9.38;1474;;;;;
5;32;verb-first;literal;Alieke vond dat Alex wel iets bescheidener mocht zijn, want hij liep naast zijn veters zo langzamerhand.;veters; 2.10; 2.88;179;;;;;
5;33;verb-first;literal;Johan ontdekte dat de HAVO eigenlijk te moeilijk voor hem was, want hij liep op zijn dijen het afgelopen jaar.;dijen; 2.20; 3.59;237;;;;;
5;34;verb-first;literal;Groningen zal geen last meer hebben van die pyromaan, want hij liep tegen de kaars dinsdagavond.;kaars; 2.41; 5.88;752;;;;;
5;35;verb-first;literal;Het was dom van de minister om de omstreden Betuwelijn zo te prijzen, want hij gooide olie op het kamp daardoor.;kamp; 3.26; 41.73;1990;;;;;
5;36;verb-first;literal;Uiteindelijk bekende de dief toch schuld, want de agent lokte hem uit zijn camping in de verhoorkamer.;camping; 1.83; 1.53;73;;;;;
5;37;verb-first;literal;Na lang twijfelen deed Sara toch mee, want Steven trok haar over de lijn met zijn argumenten.;lijn; 3.48; 68.72;3625;;;;;
5;38;verb-first;literal;Uiteindelijk wist de rechercheur alles van de verdachte, want hij nam hem onder de bril in zijn onderzoek.;bril; 3.03; 24.49;1120;;;;;
5;39;verb-first;literal;Na het overlijden van zijn ouders hoefde David niet naar een pleeggezin, want opa nam hem onder zijn vliegtuig gelukkig.;vliegtuig; 3.59; 89.92;4817;;;;;
5;40;verb-first;literal;Kristel vond dat Paul haar te weinig uitdaagde, want hij praatte haar naar de kus elke keer.;kus; 3.36; 51.89;4672;;;;;
5;41;verb-first;literal;Het was duidelijk dat de directeur Stefans gespijbel ontdekt had, want hij riep hem op het tapijt maandagochtend.;tapijt; 2.67; 10.77;538;;;;;
5;42;verb-first;literal;De selectieprocedure was erg streng, want de toelatingscommissie scheidde het kaf van het meel voor die opleiding.;meel; 1.88; 1.69;74;;;;;
5;43;verb-first;literal;Nadia schrok van Hendriks boze reactie, want hij schoot uit zijn thuis vanuit het niets.;thuis; 4.24; 399.48;17470;;;;;
5;44;verb-first;literal;Het was onmogelijk dat Michelle nog moe was, want ze sliep een gat in de week zondag.;week; 4.01; 235.61;16955;;;;;
5;45;verb-first;literal;Aljan kon Aïda al niet meer versieren, want Michiel sloeg haar aan de vis vorige week.;vis; 3.34; 50.08;4266;;;;;
5;46;verb-first;literal;Bas ontdekte dat zijn conditie erg slecht was, want hij snakte naar leven na de hardlooptraining.;leven; 4.66; 1045.27;60654;;;;;
5;47;verb-first;literal;Alita omschreef Lisa als opvliegend, want ze sprong uit haar huid bij het minste of geringste.;huid; 3.24; 39.56;1779;;;;;
5;48;verb-first;literal;Tijdens de verhuizing kon Nico Merel goed gebruiken, want ze stak haar handen uit de jassen bij het inpakken.;jassen; 2.18; 3.48;2300;;;;;
5;49;verb-first;literal;Tessa wilde nooit meer in dat rare T-shirt gymmen, want ze stond voor mens tijdens de les.;mens; 3.80; 144.66;6385;;;;;
5;50;verb-first;literal;Het was duidelijk dat juf Cindy geen treitergedrag duldde, want ze tikte pestkoppen op de ringen in de klas.;ringen; 2.53; 7.64;2547;;;;;
5;51;verb-first;literal;Meester besloot Chris geen straf te geven, want hij streek met de hand over het bloed voor een keertje.;bloed; 3.91; 185.32;9635;;;;;
